file	predicates	variables	atoms	clauses	clauseSize	functors	maximalDepth
../../TPTP-v7.3.0/Problems/SYN/SYN275-1.p	48	627	1060	369	5	5	1
../../TPTP-v7.3.0/Problems/SYN/SYN545-1.p	65	440	2359	518	14	151	1
../../TPTP-v7.3.0/Problems/SYN/SYN672-1.p	19	129	119	54	4	22	5
../../TPTP-v7.3.0/Problems/SYN/SYN126-1.p	48	626	1060	369	5	5	1
../../TPTP-v7.3.0/Problems/SYN/SYN746-1.p	5	214	334	41	10	1	2
../../TPTP-v7.3.0/Problems/SYN/SYN695-1.p	18	132	155	73	5	28	6
../../TPTP-v7.3.0/Problems/SYN/SYN298-1.p	48	627	1060	369	5	5	1
../../TPTP-v7.3.0/Problems/SYN/SYN543+1.p	72	100	804	0	0	65	1
../../TPTP-v7.3.0/Problems/SYN/SYN028-1.p	5	0	12	6	3	0	0
../../TPTP-v7.3.0/Problems/SYN/SYN482+1.p	36	128	765	0	0	31	1
../../TPTP-v7.3.0/Problems/SYN/SYN284-1.p	48	626	1060	369	5	5	1
../../TPTP-v7.3.0/Problems/SYN/SYN787-1.p	5	204	324	42	10	2	2
../../TPTP-v7.3.0/Problems/SYN/SYN367+1.p	3	3	6	0	0	0	1
../../TPTP-v7.3.0/Problems/SYN/SYN619-1.p	7	76	78	34	4	17	5
../../TPTP-v7.3.0/Problems/SYN/SYN859-1.p	646	17935	20299	1008	32	24	1
../../TPTP-v7.3.0/Problems/SYN/SYN181-1.p	48	626	1060	369	5	5	1
../../TPTP-v7.3.0/Problems/SYN/SYN857-1.p	372	7839	9435	616	24	16	1
../../TPTP-v7.3.0/Problems/SYN/SYN256-1.p	48	626	1060	369	5	5	1
../../TPTP-v7.3.0/Problems/SYN/SYN867-1.p	46	855	943	58	32	20	1
../../TPTP-v7.3.0/Problems/SYN/SYN404+1.p	1	2	2	0	0	0	1
../../TPTP-v7.3.0/Problems/SYN/SYN582-1.p	6	46	56	25	5	11	3
../../TPTP-v7.3.0/Problems/SYN/SYN565-1.p	3	45	37	18	4	8	4
../../TPTP-v7.3.0/Problems/SYN/SYN001-1.005.p	5	0	160	32	5	0	0
../../TPTP-v7.3.0/Problems/SYN/SYN575-1.p	6	44	51	22	5	8	3
../../TPTP-v7.3.0/Problems/SYN/SYN236-1.p	48	626	1060	369	5	5	1
../../TPTP-v7.3.0/Problems/SYN/SYN172-1.p	48	626	1060	369	5	5	1
../../TPTP-v7.3.0/Problems/SYN/SYN316+1.p	1	2	2	0	0	0	1
../../TPTP-v7.3.0/Problems/SYN/SYN209-1.p	48	626	1060	369	5	5	1
../../TPTP-v7.3.0/Problems/SYN/SYN924+1.p	2	3	4	0	0	0	1
../../TPTP-v7.3.0/Problems/SYN/SYN596-1.p	8	58	60	28	4	15	5
../../TPTP-v7.3.0/Problems/SYN/SYN837-1.p	569	16979	19023	928	32	24	1
../../TPTP-v7.3.0/Problems/SYN/SYN182-1.p	48	627	1060	369	5	5	1
../../TPTP-v7.3.0/Problems/SYN/SYN365+1.p	2	5	9	0	0	2	3
../../TPTP-v7.3.0/Problems/SYN/SYN329-1.p	1	6	4	4	1	1	2
../../TPTP-v7.3.0/Problems/SYN/SYN206-1.p	48	626	1060	369	5	5	1
../../TPTP-v7.3.0/Problems/SYN/SYN001+1.p	1	0	2	0	0	0	0
../../TPTP-v7.3.0/Problems/SYN/SYN519+1.p	18	184	1191	0	0	174	1
../../TPTP-v7.3.0/Problems/SYN/SYN378+1.p	2	3	4	0	0	0	1
../../TPTP-v7.3.0/Problems/SYN/SYN462+1.p	36	87	593	0	0	31	1
../../TPTP-v7.3.0/Problems/SYN/SYN496-1.p	16	12	142	52	10	11	1
../../TPTP-v7.3.0/Problems/SYN/SYN266-1.p	48	626	1060	369	5	5	1
../../TPTP-v7.3.0/Problems/SYN/SYN906-1.p	526	1529	2146	578	5	56	2
../../TPTP-v7.3.0/Problems/SYN/SYN434+1.p	58	60	564	0	0	53	1
../../TPTP-v7.3.0/Problems/SYN/SYN192-1.p	48	626	1060	369	5	5	1
../../TPTP-v7.3.0/Problems/SYN/SYN212-1.p	48	626	1060	369	5	5	1
../../TPTP-v7.3.0/Problems/SYN/SYN642-1.p	8	82	100	42	6	11	4
../../TPTP-v7.3.0/Problems/SYN/SYN791-1.p	9	132	252	42	7	2	2
../../TPTP-v7.3.0/Problems/SYN/SYN626-1.p	11	77	85	35	4	12	6
../../TPTP-v7.3.0/Problems/SYN/SYN433-1.p	31	33	351	124	10	26	1
../../TPTP-v7.3.0/Problems/SYN/SYN317+1.p	2	3	4	0	0	0	1
../../TPTP-v7.3.0/Problems/SYN/SYN947+1.p	3	4	4	0	0	0	1
../../TPTP-v7.3.0/Problems/SYN/SYN036-3.p	12	18	104	36	4	8	2
../../TPTP-v7.3.0/Problems/SYN/SYN176-1.p	48	627	1060	369	5	5	1
../../TPTP-v7.3.0/Problems/SYN/SYN384+1.p	1	4	2	0	0	0	1
../../TPTP-v7.3.0/Problems/SYN/SYN492+1.p	18	11	122	0	0	13	1
../../TPTP-v7.3.0/Problems/SYN/SYN055+1.p	5	6	13	0	0	0	1
../../TPTP-v7.3.0/Problems/SYN/SYN425-1.p	79	405	2300	531	16	149	1
../../TPTP-v7.3.0/Problems/SYN/SYN911-1.p	1327	4269	5762	1414	5	92	2
../../TPTP-v7.3.0/Problems/SYN/SYN439+1.p	58	82	655	0	0	53	1
../../TPTP-v7.3.0/Problems/SYN/SYN530+1.p	17	23	195	0	0	30	1
../../TPTP-v7.3.0/Problems/SYN/SYN579-1.p	6	42	50	23	4	9	3
../../TPTP-v7.3.0/Problems/SYN/SYN134-1.p	48	626	1060	369	5	5	1
../../TPTP-v7.3.0/Problems/SYN/SYN941+1.p	3	4	7	0	0	1	2
../../TPTP-v7.3.0/Problems/SYN/SYN479-1.p	36	121	784	200	10	31	1
../../TPTP-v7.3.0/Problems/SYN/SYN054+1.p	4	6	12	0	0	0	1
../../TPTP-v7.3.0/Problems/SYN/SYN514+1.p	17	122	739	0	0	90	1
../../TPTP-v7.3.0/Problems/SYN/SYN065-1.p	3	15	15	7	3	3	2
../../TPTP-v7.3.0/Problems/SYN/SYN684-1.p	15	110	118	55	5	21	6
../../TPTP-v7.3.0/Problems/SYN/SYN722+1.p	3	3	10	0	0	4	1
../../TPTP-v7.3.0/Problems/SYN/SYN052+1.p	2	2	4	0	0	0	1
../../TPTP-v7.3.0/Problems/SYN/SYN110-1.p	48	626	1060	369	5	5	1
../../TPTP-v7.3.0/Problems/SYN/SYN056+1.p	4	6	10	0	0	0	1
../../TPTP-v7.3.0/Problems/SYN/SYN427+1.p	32	223	1736	0	0	253	1
../../TPTP-v7.3.0/Problems/SYN/SYN050+1.p	4	7	7	0	0	0	1
../../TPTP-v7.3.0/Problems/SYN/SYN541+1.p	17	54	368	0	0	50	1
../../TPTP-v7.3.0/Problems/SYN/SYN061-1.p	5	4	10	6	2	1	1
../../TPTP-v7.3.0/Problems/SYN/SYN888-1.p	110	4697	4959	142	60	46	1
../../TPTP-v7.3.0/Problems/SYN/SYN012-1.p	2	14	17	7	3	1	2
../../TPTP-v7.3.0/Problems/SYN/SYN162-1.p	48	626	1060	369	5	5	1
../../TPTP-v7.3.0/Problems/SYN/SYN621-1.p	8	95	82	34	5	19	6
../../TPTP-v7.3.0/Problems/SYN/SYN969+1.p	3	3	6	0	0	0	1
../../TPTP-v7.3.0/Problems/SYN/SYN464-1.p	75	91	975	340	10	70	1
../../TPTP-v7.3.0/Problems/SYN/SYN290-1.p	48	628	1060	369	5	5	1
../../TPTP-v7.3.0/Problems/SYN/SYN617-1.p	6	70	63	32	4	17	6
../../TPTP-v7.3.0/Problems/SYN/SYN159-1.p	48	626	1060	369	5	5	1
../../TPTP-v7.3.0/Problems/SYN/SYN097-1.002.p	38	0	126	52	4	0	0
../../TPTP-v7.3.0/Problems/SYN/SYN616-1.p	10	67	73	32	5	17	6
../../TPTP-v7.3.0/Problems/SYN/SYN051+1.p	2	3	6	0	0	0	1
../../TPTP-v7.3.0/Problems/SYN/SYN328+1.p	3	3	13	0	0	0	1
../../TPTP-v7.3.0/Problems/SYN/SYN307-1.p	1	10	8	4	3	2	1
../../TPTP-v7.3.0/Problems/SYN/SYN324-1.p	1	4	8	4	2	1	2
../../TPTP-v7.3.0/Problems/SYN/SYN471+1.p	37	115	718	0	0	32	1
../../TPTP-v7.3.0/Problems/SYN/SYN982-1.p	11	79	79	37	5	15	6
../../TPTP-v7.3.0/Problems/SYN/SYN285-1.p	48	626	1060	369	5	5	1
../../TPTP-v7.3.0/Problems/SYN/SYN506-1.p	34	126	791	196	10	29	1
../../TPTP-v7.3.0/Problems/SYN/SYN485-1.p	35	119	770	196	10	30	1
../../TPTP-v7.3.0/Problems/SYN/SYN400+1.p	1	1	2	0	0	0	0
../../TPTP-v7.3.0/Problems/SYN/SYN199-1.p	48	626	1060	369	5	5	1
../../TPTP-v7.3.0/Problems/SYN/SYN871-1.p	39	666	782	56	24	16	1
../../TPTP-v7.3.0/Problems/SYN/SYN082-1.p	1	9	25	8	4	4	2
../../TPTP-v7.3.0/Problems/SYN/SYN228-1.p	48	626	1060	369	5	5	1
../../TPTP-v7.3.0/Problems/SYN/SYN186-1.p	48	626	1060	369	5	5	1
../../TPTP-v7.3.0/Problems/SYN/SYN505+1.p	37	117	749	0	0	32	1
../../TPTP-v7.3.0/Problems/SYN/SYN335+1.p	2	3	12	0	0	0	1
../../TPTP-v7.3.0/Problems/SYN/SYN499-1.p	36	127	815	204	10	31	1
../../TPTP-v7.3.0/Problems/SYN/SYN687-1.p	20	159	146	60	6	26	6
../../TPTP-v7.3.0/Problems/SYN/SYN633-1.p	8	113	102	40	4	23	4
../../TPTP-v7.3.0/Problems/SYN/SYN549+1.p	0	0	0	0	0	0	0
../../TPTP-v7.3.0/Problems/SYN/SYN303-1.p	1	8	8	5	2	2	2
../../TPTP-v7.3.0/Problems/SYN/SYN980+1.p	3	4	6	0	0	1	2
../../TPTP-v7.3.0/Problems/SYN/SYN319-1.p	3	11	13	7	2	3	2
../../TPTP-v7.3.0/Problems/SYN/SYN453+1.p	76	87	796	0	0	71	1
../../TPTP-v7.3.0/Problems/SYN/SYN809-1.p	9	266	416	52	10	2	2
../../TPTP-v7.3.0/Problems/SYN/SYN454-1.p	35	83	631	180	10	30	1
../../TPTP-v7.3.0/Problems/SYN/SYN387+1.p	1	0	2	0	0	0	0
../../TPTP-v7.3.0/Problems/SYN/SYN344+1.p	1	4	7	0	0	0	1
../../TPTP-v7.3.0/Problems/SYN/SYN489+1.p	37	121	749	0	0	32	1
../../TPTP-v7.3.0/Problems/SYN/SYN986+1.002.p	1	8	7	0	0	2	2
../../TPTP-v7.3.0/Problems/SYN/SYN448+1.p	34	93	603	0	0	29	1
../../TPTP-v7.3.0/Problems/SYN/SYN572-1.p	4	42	38	20	4	10	5
../../TPTP-v7.3.0/Problems/SYN/SYN486+1.p	36	125	757	0	0	31	1
../../TPTP-v7.3.0/Problems/SYN/SYN381+1.p	2	7	7	0	0	0	1
../../TPTP-v7.3.0/Problems/SYN/SYN706-1.p	30	199	182	81	4	31	6
../../TPTP-v7.3.0/Problems/SYN/SYN848-1.p	611	17542	19746	968	32	24	1
../../TPTP-v7.3.0/Problems/SYN/SYN792-1.p	9	197	317	42	10	2	2
../../TPTP-v7.3.0/Problems/SYN/SYN510+1.p	37	107	720	0	0	32	1
../../TPTP-v7.3.0/Problems/SYN/SYN291-1.p	48	628	1060	369	5	5	1
../../TPTP-v7.3.0/Problems/SYN/SYN823-1.p	241	5029	5849	386	24	12	1
../../TPTP-v7.3.0/Problems/SYN/SYN884-1.p	78	2666	2896	110	44	30	1
../../TPTP-v7.3.0/Problems/SYN/SYN893-1.p	56	1844	2096	102	32	24	1
../../TPTP-v7.3.0/Problems/SYN/SYN315+1.p	2	2	4	0	0	0	1
../../TPTP-v7.3.0/Problems/SYN/SYN864-1.p	1097	48083	52075	1832	44	32	1
../../TPTP-v7.3.0/Problems/SYN/SYN100-1.005.p	44	74	220	82	3	1	1
../../TPTP-v7.3.0/Problems/SYN/SYN338+1.p	1	3	3	0	0	0	1
../../TPTP-v7.3.0/Problems/SYN/SYN495+1.p	22	6	127	0	0	17	1
../../TPTP-v7.3.0/Problems/SYN/SYN527+1.p	17	16	164	0	0	26	1
../../TPTP-v7.3.0/Problems/SYN/SYN932+1.p	1	1	2	0	0	0	0
../../TPTP-v7.3.0/Problems/SYN/SYN986+1.003.p	1	9	8	0	0	2	2
../../TPTP-v7.3.0/Problems/SYN/SYN261-1.p	48	627	1060	369	5	5	1
../../TPTP-v7.3.0/Problems/SYN/SYN202-1.p	48	626	1060	369	5	5	1
../../TPTP-v7.3.0/Problems/SYN/SYN728+1.p	3	8	9	0	0	2	2
../../TPTP-v7.3.0/Problems/SYN/SYN802-1.p	5	255	405	52	10	2	2
../../TPTP-v7.3.0/Problems/SYN/SYN644-1.p	10	123	111	42	6	21	6
../../TPTP-v7.3.0/Problems/SYN/SYN741-1.p	5	156	246	31	10	1	2
../../TPTP-v7.3.0/Problems/SYN/SYN036+1.p	2	8	8	0	0	0	1
../../TPTP-v7.3.0/Problems/SYN/SYN493+1.p	16	13	118	0	0	11	1
../../TPTP-v7.3.0/Problems/SYN/SYN825-1.p	972	65290	68847	1781	59	30	1
../../TPTP-v7.3.0/Problems/SYN/SYN811-1.p	423	13526	15002	730	32	24	1
../../TPTP-v7.3.0/Problems/SYN/SYN886-1.p	80	2672	2904	112	44	32	1
../../TPTP-v7.3.0/Problems/SYN/SYN813-1.p	322	6577	7701	504	24	16	1
../../TPTP-v7.3.0/Problems/SYN/SYN951+1.p	4	2	7	0	0	0	1
../../TPTP-v7.3.0/Problems/SYN/SYN408+1.p	2	2	3	0	0	0	1
../../TPTP-v7.3.0/Problems/SYN/SYN854-1.p	1796	118777	125389	3198	60	48	1
../../TPTP-v7.3.0/Problems/SYN/SYN226-1.p	48	626	1060	369	5	5	1
../../TPTP-v7.3.0/Problems/SYN/SYN908-1.p	1259	4189	5597	1369	5	116	2
../../TPTP-v7.3.0/Problems/SYN/SYN902-1.p	110	5124	5426	152	60	46	1
../../TPTP-v7.3.0/Problems/SYN/SYN244-1.p	48	627	1060	369	5	5	1
../../TPTP-v7.3.0/Problems/SYN/SYN158-1.p	48	626	1060	369	5	5	1
../../TPTP-v7.3.0/Problems/SYN/SYN122-1.p	48	626	1060	369	5	5	1
../../TPTP-v7.3.0/Problems/SYN/SYN544+1.p	26	160	1105	0	0	146	1
../../TPTP-v7.3.0/Problems/SYN/SYN816-1.p	834	38822	41833	1465	44	26	1
../../TPTP-v7.3.0/Problems/SYN/SYN576-1.p	6	52	52	22	4	9	4
../../TPTP-v7.3.0/Problems/SYN/SYN273-1.p	48	626	1060	369	5	5	1
../../TPTP-v7.3.0/Problems/SYN/SYN484-1.p	36	122	783	199	10	31	1
../../TPTP-v7.3.0/Problems/SYN/SYN901-1.p	106	4945	5246	151	59	46	1
../../TPTP-v7.3.0/Problems/SYN/SYN178-1.p	48	626	1060	369	5	5	1
../../TPTP-v7.3.0/Problems/SYN/SYN768-1.p	5	64	124	22	7	2	2
../../TPTP-v7.3.0/Problems/SYN/SYN129-1.p	48	626	1060	369	5	5	1
../../TPTP-v7.3.0/Problems/SYN/SYN302-1.003.p	18	0	216	72	3	0	0
../../TPTP-v7.3.0/Problems/SYN/SYN393+1.003.p	3	0	6	0	0	0	0
../../TPTP-v7.3.0/Problems/SYN/SYN890-1.p	40	1139	1375	86	24	16	1
../../TPTP-v7.3.0/Problems/SYN/SYN179-1.p	48	627	1060	369	5	5	1
../../TPTP-v7.3.0/Problems/SYN/SYN418+1.p	32	147	1074	0	0	146	1
../../TPTP-v7.3.0/Problems/SYN/SYN468+1.p	37	92	637	0	0	32	1
../../TPTP-v7.3.0/Problems/SYN/SYN084+1.p	1	2	10	0	0	2	3
../../TPTP-v7.3.0/Problems/SYN/SYN457-1.p	81	89	1018	364	10	76	1
../../TPTP-v7.3.0/Problems/SYN/SYN524-1.p	24	90	479	101	14	31	1
../../TPTP-v7.3.0/Problems/SYN/SYN449+1.p	37	86	598	0	0	32	1
../../TPTP-v7.3.0/Problems/SYN/SYN051-1.p	2	2	8	4	2	2	1
../../TPTP-v7.3.0/Problems/SYN/SYN046+1.p	2	0	4	0	0	0	0
../../TPTP-v7.3.0/Problems/SYN/SYN336-1.p	1	9	5	5	1	2	2
../../TPTP-v7.3.0/Problems/SYN/SYN873-1.p	40	864	1020	66	24	16	1
../../TPTP-v7.3.0/Problems/SYN/SYN713-1.p	39	253	235	105	4	41	4
../../TPTP-v7.3.0/Problems/SYN/SYN096-1.008.p	34	61	182	65	3	1	1
../../TPTP-v7.3.0/Problems/SYN/SYN056-1.p	4	11	36	13	4	4	1
../../TPTP-v7.3.0/Problems/SYN/SYN534-1.p	22	70	371	77	13	21	1
../../TPTP-v7.3.0/Problems/SYN/SYN386+1.p	3	17	10	0	0	0	1
../../TPTP-v7.3.0/Problems/SYN/SYN668-1.p	15	110	117	54	5	21	6
../../TPTP-v7.3.0/Problems/SYN/SYN681-1.p	15	110	118	55	5	21	6
../../TPTP-v7.3.0/Problems/SYN/SYN491+1.p	14	15	114	0	0	9	1
../../TPTP-v7.3.0/Problems/SYN/SYN269-1.p	48	626	1060	369	5	5	1
../../TPTP-v7.3.0/Problems/SYN/SYN493-1.p	16	13	145	52	10	11	1
../../TPTP-v7.3.0/Problems/SYN/SYN068+1.p	4	6	10	0	0	0	1
../../TPTP-v7.3.0/Problems/SYN/SYN057+1.p	5	6	13	0	0	0	1
../../TPTP-v7.3.0/Problems/SYN/SYN904-1.p	517	1593	2198	586	5	71	2
../../TPTP-v7.3.0/Problems/SYN/SYN319+1.p	3	4	12	0	0	0	1
../../TPTP-v7.3.0/Problems/SYN/SYN641-1.p	8	82	100	42	6	11	4
../../TPTP-v7.3.0/Problems/SYN/SYN716-1.p	35	293	240	106	4	40	9
../../TPTP-v7.3.0/Problems/SYN/SYN650-1.p	10	123	114	45	6	22	6
../../TPTP-v7.3.0/Problems/SYN/SYN073+1.p	1	4	3	0	0	1	1
../../TPTP-v7.3.0/Problems/SYN/SYN521+1.p	17	19	182	0	0	34	1
../../TPTP-v7.3.0/Problems/SYN/SYN344-1.p	1	9	10	5	2	2	2
../../TPTP-v7.3.0/Problems/SYN/SYN358+1.p	2	2	4	0	0	0	1
../../TPTP-v7.3.0/Problems/SYN/SYN472-1.p	36	114	756	196	10	31	1
../../TPTP-v7.3.0/Problems/SYN/SYN334+1.p	2	3	8	0	0	0	1
../../TPTP-v7.3.0/Problems/SYN/SYN232-1.p	48	626	1060	369	5	5	1
../../TPTP-v7.3.0/Problems/SYN/SYN153-1.p	48	626	1060	369	5	5	1
../../TPTP-v7.3.0/Problems/SYN/SYN504-1.p	37	126	815	208	10	32	1
../../TPTP-v7.3.0/Problems/SYN/SYN270-1.p	48	626	1060	369	5	5	1
../../TPTP-v7.3.0/Problems/SYN/SYN978+1.p	2	0	4	0	0	0	0
../../TPTP-v7.3.0/Problems/SYN/SYN494+1.p	17	12	120	0	0	12	1
../../TPTP-v7.3.0/Problems/SYN/SYN449-1.p	37	86	662	188	10	32	1
../../TPTP-v7.3.0/Problems/SYN/SYN879-1.p	40	1034	1230	76	24	16	1
../../TPTP-v7.3.0/Problems/SYN/SYN559-1.p	3	28	32	14	4	11	3
../../TPTP-v7.3.0/Problems/SYN/SYN732+1.p	2	6	5	0	0	0	1
../../TPTP-v7.3.0/Problems/SYN/SYN173-1.p	48	626	1060	369	5	5	1
../../TPTP-v7.3.0/Problems/SYN/SYN395+1.p	2	3	4	0	0	0	1
../../TPTP-v7.3.0/Problems/SYN/SYN441+1.p	81	95	845	0	0	76	1
../../TPTP-v7.3.0/Problems/SYN/SYN447-1.p	69	92	929	316	10	64	1
../../TPTP-v7.3.0/Problems/SYN/SYN736-1.p	5	110	170	21	10	1	2
../../TPTP-v7.3.0/Problems/SYN/SYN478+1.p	36	103	688	0	0	31	1
../../TPTP-v7.3.0/Problems/SYN/SYN271-1.p	48	627	1060	369	5	5	1
../../TPTP-v7.3.0/Problems/SYN/SYN321-1.p	2	4	8	4	2	3	1
../../TPTP-v7.3.0/Problems/SYN/SYN117-1.p	48	626	1060	369	5	5	1
../../TPTP-v7.3.0/Problems/SYN/SYN699-1.p	18	132	156	74	5	29	6
../../TPTP-v7.3.0/Problems/SYN/SYN545+1.p	26	173	1181	0	0	151	1
../../TPTP-v7.3.0/Problems/SYN/SYN343+1.p	1	4	5	0	0	0	1
../../TPTP-v7.3.0/Problems/SYN/SYN451+1.p	34	92	599	0	0	29	1
../../TPTP-v7.3.0/Problems/SYN/SYN360+1.p	2	7	4	0	0	0	1
../../TPTP-v7.3.0/Problems/SYN/SYN511+1.p	36	127	774	0	0	31	1
../../TPTP-v7.3.0/Problems/SYN/SYN121-1.p	48	626	1060	369	5	5	1
../../TPTP-v7.3.0/Problems/SYN/SYN743-1.p	9	91	181	31	7	1	2
../../TPTP-v7.3.0/Problems/SYN/SYN313-1.001.002.p	1	6	5	2	3	8	2
../../TPTP-v7.3.0/Problems/SYN/SYN167-1.p	48	627	1060	369	5	5	1
../../TPTP-v7.3.0/Problems/SYN/SYN137-1.p	48	626	1060	369	5	5	1
../../TPTP-v7.3.0/Problems/SYN/SYN268-1.p	48	628	1060	369	5	5	1
../../TPTP-v7.3.0/Problems/SYN/SYN440-1.p	72	92	946	328	10	67	1
../../TPTP-v7.3.0/Problems/SYN/SYN485+1.p	35	119	732	0	0	30	1
../../TPTP-v7.3.0/Problems/SYN/SYN679-1.p	15	110	118	55	5	21	6
../../TPTP-v7.3.0/Problems/SYN/SYN054-1.p	4	5	13	6	3	2	1
../../TPTP-v7.3.0/Problems/SYN/SYN157-1.p	48	627	1060	369	5	5	1
../../TPTP-v7.3.0/Problems/SYN/SYN059+1.p	4	6	10	0	0	0	1
../../TPTP-v7.3.0/Problems/SYN/SYN062-1.p	6	4	14	7	3	1	1
../../TPTP-v7.3.0/Problems/SYN/SYN869-1.p	40	664	780	56	24	16	1
../../TPTP-v7.3.0/Problems/SYN/SYN587-1.p	5	52	56	26	6	15	7
../../TPTP-v7.3.0/Problems/SYN/SYN567-1.p	2	24	36	19	5	7	6
../../TPTP-v7.3.0/Problems/SYN/SYN015-1.p	2	17	53	16	6	6	2
../../TPTP-v7.3.0/Problems/SYN/SYN376+1.p	1	4	4	0	0	0	1
../../TPTP-v7.3.0/Problems/SYN/SYN725+1.p	2	2	6	0	0	0	1
../../TPTP-v7.3.0/Problems/SYN/SYN733+1.p	2	3	5	0	0	0	1
../../TPTP-v7.3.0/Problems/SYN/SYN418-1.p	71	393	2223	504	17	146	1
../../TPTP-v7.3.0/Problems/SYN/SYN676-1.p	15	110	118	55	5	21	6
../../TPTP-v7.3.0/Problems/SYN/SYN106-1.p	48	626	1060	369	5	5	1
../../TPTP-v7.3.0/Problems/SYN/SYN309-1.p	3	10	11	6	3	7	2
../../TPTP-v7.3.0/Problems/SYN/SYN427-1.p	108	607	3367	765	16	244	1
../../TPTP-v7.3.0/Problems/SYN/SYN343-1.p	1	5	6	3	2	2	2
../../TPTP-v7.3.0/Problems/SYN/SYN734-1.p	5	59	119	21	7	1	2
../../TPTP-v7.3.0/Problems/SYN/SYN469+1.p	34	107	667	0	0	29	1
../../TPTP-v7.3.0/Problems/SYN/SYN963+1.p	1	2	2	0	0	0	1
../../TPTP-v7.3.0/Problems/SYN/SYN659-1.p	14	105	107	51	5	26	4
../../TPTP-v7.3.0/Problems/SYN/SYN030-1.p	5	0	22	9	3	0	0
../../TPTP-v7.3.0/Problems/SYN/SYN464+1.p	75	91	803	0	0	70	1
../../TPTP-v7.3.0/Problems/SYN/SYN730+1.p	1	3	3	0	0	3	2
../../TPTP-v7.3.0/Problems/SYN/SYN498-1.p	36	119	798	204	10	31	1
../../TPTP-v7.3.0/Problems/SYN/SYN445+1.p	35	94	606	0	0	30	1
../../TPTP-v7.3.0/Problems/SYN/SYN401+1.p	1	2	2	0	0	0	1
../../TPTP-v7.3.0/Problems/SYN/SYN329+1.p	1	3	4	0	0	0	1
../../TPTP-v7.3.0/Problems/SYN/SYN709-1.p	30	193	181	83	4	37	5
../../TPTP-v7.3.0/Problems/SYN/SYN069+1.p	6	9	18	0	0	0	1
../../TPTP-v7.3.0/Problems/SYN/SYN535+1.p	17	24	195	0	0	28	1
../../TPTP-v7.3.0/Problems/SYN/SYN032-1.p	6	0	17	7	3	0	0
../../TPTP-v7.3.0/Problems/SYN/SYN353+1.p	1	5	20	0	0	0	1
../../TPTP-v7.3.0/Problems/SYN/SYN398+1.p	2	2	4	0	0	0	1
../../TPTP-v7.3.0/Problems/SYN/SYN372+1.p	0	0	0	0	0	0	0
../../TPTP-v7.3.0/Problems/SYN/SYN349-1.p	1	20	36	10	4	2	2
../../TPTP-v7.3.0/Problems/SYN/SYN484+1.p	36	122	742	0	0	31	1
../../TPTP-v7.3.0/Problems/SYN/SYN965+1.p	1	4	5	0	0	0	1
../../TPTP-v7.3.0/Problems/SYN/SYN959+1.p	2	2	3	0	0	0	1
../../TPTP-v7.3.0/Problems/SYN/SYN446+1.p	36	92	609	0	0	31	1
../../TPTP-v7.3.0/Problems/SYN/SYN277-1.p	48	627	1060	369	5	5	1
../../TPTP-v7.3.0/Problems/SYN/SYN780-1.p	9	145	235	32	10	2	2
../../TPTP-v7.3.0/Problems/SYN/SYN477-1.p	34	109	719	188	10	29	1
../../TPTP-v7.3.0/Problems/SYN/SYN926+1.p	2	3	4	0	0	0	1
../../TPTP-v7.3.0/Problems/SYN/SYN240-1.p	48	627	1060	369	5	5	1
../../TPTP-v7.3.0/Problems/SYN/SYN432-1.p	35	26	369	140	10	30	1
../../TPTP-v7.3.0/Problems/SYN/SYN431+1.p	34	17	243	0	0	29	1
../../TPTP-v7.3.0/Problems/SYN/SYN044-1.p	3	0	13	6	3	0	0
../../TPTP-v7.3.0/Problems/SYN/SYN286-1.p	48	627	1060	369	5	5	1
../../TPTP-v7.3.0/Problems/SYN/SYN972+1.p	1	4	2	0	0	0	1
../../TPTP-v7.3.0/Problems/SYN/SYN845-1.p	364	7241	8677	576	24	16	1
../../TPTP-v7.3.0/Problems/SYN/SYN948+1.p	1	3	3	0	0	0	1
../../TPTP-v7.3.0/Problems/SYN/SYN304-1.p	4	5	10	8	2	4	2
../../TPTP-v7.3.0/Problems/SYN/SYN664-1.p	15	110	117	54	5	21	6
../../TPTP-v7.3.0/Problems/SYN/SYN288-1.p	48	626	1060	369	5	5	1
../../TPTP-v7.3.0/Problems/SYN/SYN460+1.p	64	104	786	0	0	59	1
../../TPTP-v7.3.0/Problems/SYN/SYN411+1.p	1	6	2	0	0	0	1
../../TPTP-v7.3.0/Problems/SYN/SYN779-1.p	5	164	254	32	10	2	2
../../TPTP-v7.3.0/Problems/SYN/SYN077+1.p	2	8	7	0	0	0	1
../../TPTP-v7.3.0/Problems/SYN/SYN544-1.p	60	360	1732	363	16	113	1
../../TPTP-v7.3.0/Problems/SYN/SYN426-1.p	96	641	3331	724	23	212	1
../../TPTP-v7.3.0/Problems/SYN/SYN075-1.p	2	23	31	10	4	5	2
../../TPTP-v7.3.0/Problems/SYN/SYN760-1.p	5	252	402	51	10	1	2
../../TPTP-v7.3.0/Problems/SYN/SYN710-1.p	24	198	211	87	4	30	4
../../TPTP-v7.3.0/Problems/SYN/SYN423+1.p	32	186	1357	0	0	189	1
../../TPTP-v7.3.0/Problems/SYN/SYN875-1.p	40	823	979	66	24	16	1
../../TPTP-v7.3.0/Problems/SYN/SYN940+1.p	3	5	7	0	0	1	2
../../TPTP-v7.3.0/Problems/SYN/SYN392+1.p	2	0	6	0	0	0	0
